labels,lyrics
Not_bob,And no message could have been any clearer If you want to make the world a better place 
Not_bob,(Take a look at yourself and then make that) Change! 
Not_bob,"Gonna feel real good (Oh, yeah) Yeah, yeah, yeah, yeah (Na-na-na, na-na-na, na-na, na-na) "
Not_bob,"I'm gonna make a change It's gonna feel real good, shamone (Change) Just lift yourself, you know "
Not_bob,"(Make that change) I gotta make that change today, hoo! "
Not_bob,"You know (Make that change) I've gotta get that man, that man (Man in the mirror) "
Not_bob,
Not_bob,"Hoo, hoo, hoo! Aaow! (Yeah, make that change) Go make that change, shamone (Man in the mirror) "
Not_bob,Make that change87 Looking out across the nighttime The city winks a sleepless eye 
Not_bob,Sweet seducing sighs Get me out into the nighttime Four walls won't hold me tonight 
Not_bob,"Then let me take a bite If they say why (Why?), why (Why?) Tell them that it's human nature "
Not_bob,"If they say why (Why?), why (Why?) Tell them that it's human nature "
Not_bob,"Reaching out to touch a stranger Electric eyes are everywhere See that girl, she knows I'm watching "
Not_bob,"If they say why (Why?), why (Why?) Just tell them that it's human nature "
Not_bob,"If they say why (Why?), why (Why?) (She's giving in by keeping him a-round) "
Not_bob,"Why (Why?), why (Why?), does he do me that way? I like livin' this way I like lovin' this way "
Not_bob,"(That way) Why? Oh, why? Looking out across the morning The city's heart begins to beat "
Not_bob,"I'm dreaming of the street If they say why (Why?), why (Why?) Tell them that it's human nature "
Not_bob,"If they say why (Why?), why (Why?) (She's giving in by keeping him a-round) Ooh-ooh, tell 'em! "
Not_bob,"If they say why (Why?), why (Why?), why (Why?) Cha-da-cha-sha-sha-sha-sha-sha (Aah-ah) "
Not_bob,"If they say why (Why? Why?), why (Why? Why? Why?) (She's giving in by keeping him a-round) "
Not_bob,"Why (Why?), why (Why?), does he do me that way? If they say why (Why?), why (Why?), why (Why?) "
Not_bob,"Why (Why?), why (Why?), does he do me that way? If they say why (Why?), why (Why?) "
Not_bob,"Da-da-da-da-da-da-da-da Why (Why?), why (Why?), does he do me that way? I like living this way "
Not_bob,"Why? Oh, why? (That way) Why? Oh, why? (That way)64 They told him, ""Don't you ever come around here "
Not_bob,"The fire's in their eyes and their words are really clear So beat it, just beat it (Ooh!) "
Not_bob,"Don't wanna see no blood, don't be a macho man (Ooh!) You wanna be tough, better do what you can "
Not_bob,"Just beat it, beat it, beat it, beat it No one wants to be defeated "
Not_bob,It doesn't matter who's wrong or right Just beat it (Beat it) Just beat it (Beat it) 
Not_bob,"Just beat it (Beat it, uh) They're out to get you, better leave while you can "
Not_bob,"You wanna stay alive, better do what you can So beat it, just beat it (Ooh!) "
Not_bob,"You're playin' with your life, this ain't no truth or dare (Ooh!) "
Not_bob,"So beat it, but you wanna be bad Just beat it, beat it, beat it, beat it No one wants to be defeated "
Not_bob,"It doesn't matter who's wrong or right Just beat it, beat it, beat it, beat it "
Not_bob,Showin' how funky and strong is your fight It doesn't matter who's wrong or right 
Not_bob,"Beat it (Beat it, beat it, ha, ha, ha, ha) Beat it (Beat it, beat it) Beat it (Beat it, beat it) "
Not_bob,No one wants to be defeated Showin' how funky and strong is your fight 
Not_bob,"Just beat it, beat it, beat it, beat it (Hoo-hoo!) No one wants to be defeated (Oh, lord) "
Not_bob,"It doesn't matter who's wrong or right Just beat it, beat it, beat it, beat it (Beat it!) "
Not_bob,Showin' how funky (Hoo-hoo!) and strong is your fight (Hee-hee! Hoo!) 
Not_bob,"Just beat it, beat it, beat it, beat it No one wants to be defeated "
Not_bob,It doesn't matter who's wrong or right (Who's right) 
Not_bob,No one wants to be defeated92 Aouw! (Ooh) I took my baby on a Saturday bang 
Not_bob,"Yes, we're one and the same Now, I believe in miracles And a miracle has happened tonight, hee! "
Not_bob,"It don't matter if you're black or white, ooh! They print my message in the Saturday Sun "
Not_bob,"""I ain't second to none"" And I told about equality and it's true "
Not_bob,"But if you're thinking about my baby It don't matter if you're black or white, hoo! "
Not_bob,Hee-hee! I am tired of this devil I am tired of this stuff I am tired of this business 
Not_bob,I ain't scared of your brother I ain't scared of no sheets I ain't scared of nobody 
Not_bob,"Protection for gangs, clubs, and nations Causing grief in human relations "
Not_bob,"I'd rather hear both sides of the tale See, it's not about races, just places, faces "
Not_bob,I've seen the bright get duller I'm not gonna spend my life being a color 
Not_bob,When I saw you kicking dirt in my eye (Hee-hee!) But if you're thinking about my baby 
Not_bob,I said if you're thinking of being my baby It don't matter if you're black or white 
Not_bob,"It don't matter if you're black or white Alright, alright (Ooh-ooh-ooh) "
Not_bob,"Alright, alright (Ooh-ooh-ooh) Shamone, don't (Yeah, yeah, yeah) Yeah, now, alright "
Not_bob,"It's tough for you to beat that (Yeah, yeah, yeah) It's black, it's white, hoo! "
Not_bob,"It's tough for you to beat that (Yeah, yeah, yeah) It's black, it's white, hoo!39 "
Not_bob,There's a place in your heart And I know that it is love 
Not_bob,And if you really try You'll find there's no need to cry 
Not_bob,There are ways to get there If you care enough for the living Make a little space 
Not_bob,Heal the world Make it a better place For you and for me and the entire human race 
Not_bob,If you care enough for the living Make a better place for you and for me If you want to know why 
Not_bob,"Love is strong, it only cares for joyful giving If we try, we shall see "
Not_bob,"Fear or dread, we stop existing and start living Then it feels that always "
Not_bob,Make a better world So make a better world Heal the world Make it a better place 
Not_bob,There are people dying If you care enough for the living Make a better place for you and for me 
Not_bob,And the world we once believed in will shine again in grace Then why do we keep strangling life 
Not_bob,Though it's plain to see this world is heavenly Be God's glow We could fly so high 
Not_bob,"In my heart, I feel you are all my brothers Create a world with no fear "
Not_bob,See the nations turn their swords into plowshares We could really get there 
Not_bob,Make a little space To make a better place Heal the world Make it a better place 
Not_bob,There are people dying If you care enough for the living Make a better place for you and for me 
Not_bob,Make it a better place (Better place) For you and for me and the entire human race 
Not_bob,If you care enough for the living Make a better place for you and for me 
Not_bob,"Make it a better place (Better place) For you and for me and the entire human race (Oh, no) "
Not_bob,If you care enough for the living Make a better place for you and for me 
Not_bob,(Yeah) There are people dying (Oh) If you care enough for the living 
Not_bob,"(Everyone, there are) There are people dying (Oh) If you care enough for the living "
Not_bob,"[Outro: MJ, MJ & The John Bahler Singers, Christa Collins, MJ & Christa Collins] "
Not_bob,(You and for me) Make a better place (You and for me) Make a better place 
Not_bob,(You and for me) Save it for our children (You and for me) Heal the world we live in 
Not_bob,(You and for me) Heal the world we live in (You and for me) Save it for our children 
Bob,"Old pirates, yes, they rob I Sold I to the merchant ships Minutes after they took I "
Bob,But my hand was made strong By the hand of the Almighty We forward in this generation Triumphantly 
Bob,These songs of freedom? 'Cause all I ever have Redemption songs Redemption songs 
Bob,None but ourselves can free our minds Have no fear for atomic energy 
Bob,How long shall they kill our prophets While we stand aside and look? 
Bob,We've got to fulfill the book Won't you help to sing These songs of freedom? 'Cause all I ever have 
Bob,Redemption songs Redemption songs Emancipate yourselves from mental slavery 
Bob,Whoa! Have no fear for atomic energy 'Cause none of them-ah can-ah stop-ah the time 
Bob,"While we stand aside and look? Yes, some say it's just a part of it We've got to fulfill the book "
Bob,These songs of freedom? 'Cause all I ever have Redemption songs All I ever have Redemption songs 
Bob,"Songs of freedom87 No woman, no cry No woman, no cry No woman, no cry No woman, no cry "
Bob,"In the government yard in Trenchtown Oba, observing the hypocrites, yeah "
Bob,"Good friends we have had, oh, good friends we've lost along the way, yeah "
Bob,"So dry your tears I say, yeah No woman, no cry No woman, no cry, eh, yeah "
Bob,"No woman, no cry Eh, said, said, said I remember when we used to sit "
Bob,"And then Georgie would make the fire light, I say A log wood burning through the night "
Bob,"Of which I'll share with you, yeah My feet is my only carriage And so I've got to push on through "
Bob,Everything's going to be alright Everything's going to be alright Everything's going to be alright 
Bob,Everything's going to be alright Everything's going to be alright Everything's going to be alright 
Bob,"So no woman, no cry No woman, no cry, I say Oh, little, oh, little darling, don't shed no tears "
Bob,"No woman, no woman, no woman, no cry No woman, no cry One more time I've got to say "
Bob,"No woman, no cry ""Don't worry about a thing 'Cause every little thing is gonna be alright"" "
Bob,"'Cause every little thing is gonna be alright!"" Rise up this morning, smiled with the rising sun "
Bob,"Singing sweet songs of melodies pure and true Saying, ""This is my message to you-ou-ou"" "
Bob,"'Cause every little thing is gonna be alright"" Singing, ""Don't worry about a thing (Don't worry) "
Bob,"Rise up this morning, smiled with the rising sun Three little birds pitch by my doorstep "
Bob,"Saying, ""This is my message to you-ou-ou"" "
Bob,'Cause every little thing is gonna be alright (Don't worry) 
Bob,"'Cause every little thing is gonna be alright!"" Singing, ""Don't worry about a thing "
Bob,"Singing, ""Don't worry about a thing 'Cause every little thing is gonna be alright!"" "
Bob,'Cause every little thing is gonna be alright47 One Love! One Heart! 
Bob,Hear the children crying (One Love!) Hear the children crying (One Heart!) 
Bob,Saying: let's get together and feel alright. Wo wo-wo wo-wo! 
Bob,There is one question I'd really love to ask (One Heart!) Is there a place for the hopeless sinner 
Bob,One Love! What about the one heart? One Heart! What about the- Let's get together and feel alright 
Bob,So shall it be in the end (One Heart!) Alright! 
Bob,Let's get together and feel alright One more thing! 
Bob,"So when the Man comes there will be no, no doom (One Song!) "
Bob,There is no hiding place from the Father of Creation Singing! 
Bob,What about the- Let's all get together and feel alright I'm pleadin' to mankind! (One Love!) 
Bob,Give thanks and praise to the Lord and I will feel alright Let's get together and feel alright 
Bob,Let's get together and feel alright36 
Bob,Could you be loved and be love? Could you be loved and be love? Don't let them fool ya 
Bob,"We've got a mind of our own So go to hell, if what you're thinking isn't right! "
Bob,"A-in the darkness, there must come out to light Could you be loved and be love? "
Bob,And be loved? The road of life is rocky and you may stumble too 
Bob,"Love your brotherman! Could you be, could you be, could you be loved? "
Bob,"Could you be, could you be, could you be loved? Could you be, could you be loved? "
Bob,"Or even rearrange ya! Oh, no! We've got a life to live (Ooh, ooh, ooh) They say, only, only "
Bob,"Stay alive, eh Could you be loved and be loved? Could you be loved, woah yeah! And be loved? "
Bob,"No matter how you treat him, the man will never be satisfied "
Bob,"Say something! Say something! (Could you be, could you be, could you be loved?) Say something! "
Bob,"Say something! Say something! (Could you be loved?) Say something! Say something! Reggae, reggae! "
Bob,"Say something! Reggae, reggae! Say something! Rockers, rockers! Say something! (Could you be loved?) "
Bob,"Say something! Come on! Say something! (Could you be, could you be, could you be loved?) "
Bob,"Say something! (Could you be, could you be, could you be loved?) Say something! Say something28 "
Bob,"There was a Buffalo Soldier in the heart of America Stolen from Africa, brought to America "
Bob,"I mean it, when I analyse the stench To me it makes a lot of sense "
Bob,"And he was taken from Africa, brought to America Fighting on arrival, fighting for survival "
Bob,Buffalo Soldier in the heart of America If you know your history 
Bob,Then you wouldn't have to ask me Who the 'eck do I think I am 
Bob,"Stolen from Africa, brought to America Said he was fighting on arrival, fighting for survival "
Bob,"Said he, woy yoy yoy, woy yoy-yoy yoy Woy yoy yoy yoy, yoy yoy-yoy yoy! Woy yoy yoy, woy yoy-yoy yoy "
Bob,"Buffalo Soldier troddin' through the land, wo-ho-ooh! Said he want to ran and then you want a hand "
Bob,"Said he was a Buffalo Soldier in the war for America Buffalo Soldier, dreadlocked Rasta "
Bob,"Driven from the mainland to the heart of the Caribbean Said he, woy yoy yoy, woy yoy-yoy yoy "
Bob,"Woy yoy yoy, woy yoy-yoy yoy Woy yoy yoy yoy, yoy yoy-yoy yoy! Trodding through San Juan "
Bob,"Trodding through Jamaica, a Buffalo Soldier Fighting on arrival, fighting for survival "
Bob,"Woy yoy yoy, woy yoy-yoy yoy Woy yoy yoy yoy, yoy yoy-yoy yoy!22 I wanna love you "
Bob,I wanna love you Every day and every night We'll be together With a roof right over our heads 
Bob,"Of my single bed We'll share the same room, yeah For Jah provide the bread "
Bob,Is this love that I'm feeling? Is this love? Is this love? Is this love? 
Bob,"I wanna know, wanna know, wanna know now I got to know, got to know, got to know now "
Bob,"So I throw my cards on your table I wanna love you, I wanna love and treat Love and treat you right "
Bob,"Every day and every night We'll be together, yeah With a roof right over our heads "
Bob,"Of my single bed We'll share the same room, yeah For Jah provides the bread "
Bob,Is this love that I'm feeling? Is this love? Is this love? Is this love? 
Bob,"Wo-o-o-oah Oh, yes, I know; yes, I know, yes, I know now "
Bob,"I-I-I-I-I-I-I-I-I, I'm willing and able So I throw my cards on your table "
Bob,Love and treat you right I wanna love you Every day and every night We'll be together 
Bob,"We'll share the shelter Of my single bed We'll share the same room, yeah Jah provides the bread "
Bob,"Of my single bed We'll share the same room...38 Get up, stand up, stand up for your right "
Bob,"Get up, stand up, stand up for your right Get up, stand up, don't give up the fight "
Bob,I know you don't know what life is really worth It's not all that glitter is gold and 
Bob,"So now you see the light, aay Stand up for your right. Come on "
Bob,"Get up, stand up, stand up for your right Get up, stand up, stand up for your right "
Bob,Most people think great God will come from the sky 
Bob,But if you know what life is worth You would look for yours on earth And now you see the light 
Bob,"Get up, stand up (Yeah, yeah) Stand up for your right (Ohh-huuh) Get up, stand up (Get up, stand up) "
Bob,"Get up, stand up(So we can't give up the fight) Stand up for your right (Lord, Lord) "
Bob,Don't give up the fight (Yeah) We're sick and tired of your ism and schism game 
Bob,We know and we understand Almighty God is a living man You can fool some people sometimes 
Bob,"So now we see the light (What you gonna do?) We going to stand up for our right (Yeah, yeah, yeah) "
Bob,"Get up, stand up (In the morning, get it up) Stand up for your right (In the night) Get up, stand up "
Bob,"Get up, stand up (Get up, stand up) Stand up for your right (Get up, stand up) "
Bob,"Don't give up the fight (Get up, stand up) "
Bob,"(Get up, stand up) Stand up for your right (Get up, stand up) "
Bob,"Don't give up the fight15 1...2... 1, 2, 3 I don't wanna wait in vain for your love "
Bob,"From the very first time I blessed my eyes on you, girl My heart says follow through "
Bob,But the waitin' feel is fine So don't treat me like a puppet on a string 
Bob,"Don't talk to me as if you think I'm dumb I wanna know when you're gonna come, see "
Bob,I don't wanna wait in vain for your love I don't wanna wait in vain for your love 
Bob,I'm still waiting there Winter is here And I'm still waiting there Like I said: 
Bob,"And I still can knock some more Oooh girl, oooh girl, is it feasible? "
Bob,"Ya see, in life I know there's lots of grief But your love is my relief "
Bob,While I'm waiting - while I'm waiting for my turn I don't wanna wait in vain for your love 
Bob,I don't wanna wait in vain for your love I don't wanna wait in vain for your love 
Bob,I don't wanna - I don't wanna - I don't wanna - I don't wanna - I don't wanna wait in vain 
Bob,"I don't wanna wait in vain No, I don't wanna (I don't wanna - I don't wanna - I don't wanna - "
Bob,No I - no I (I don't wanna - I don't wanna - I don't wanna - I don't 
Bob,"No, no-no, I, no, I (I don't wanna - I don't wanna - I don't wanna - "
Bob,It's your love that I'm waiting on (I don't wanna - I don't wanna - 
Bob,It's me love that you're running from 
Bob,I don't wanna - I don't wanna - I don't wanna wait in vain); It's me love that you're running from20 
Bob,Superior and another Inferior Is finally And permanently Discredited And abandoned Everywhere is war 
Bob,That until there are no longer First-class and second-class citizens of any nation 
Bob,Is of no more significance than the colour of his eyes Me say war That until the basic human rights 
Bob,Without regard to race Dis a war That until that day The dream of lasting peace World citizenship 
Bob,Will remain in but a fleeting illusion to be pursued But never attained Now everywhere is war 
Bob,That hold our brothers in Angola In Mozambique South Africa Sub-human bondage Have been toppled 
Bob,"Well, everywhere is war Me say war War in the east War in the west War up north War down south "
Bob,Rumors of war And until that day The African continent Will not know peace 
Bob,"And we know we shall win As we are confident In the victory Of good over evil Good over evil, yeah! "
Bob,"Good over evil, yeah! Good over evil Good over evil, yeah!11 I shot the sheriff "
Bob,"I shot the sheriff But I didn't shoot no deputy, ooh, ooh, ooh Yeah, all around in my home town "
Bob,They say they want to bring me in guilty For the killing of a deputy For the life of a deputy 
Bob,"Oh, now, now, oh I shot the sheriff, the sheriff But I swear it was in self-defense, oh no "
Bob,"I say, I shot the sherriff, oh Lord And they say it is a capital offense, yeah Ooh, ooh, ooh, yeah "
Bob,"For what, I don't know Every time I plant a seed He said kill it before it grow "
Bob,"And so, and so Read it in the news I shot the sheriff, oh Lord But I swear it was in self-defense "
Bob,"I say, I shot the sheriff But I swear it was in self-defense, yeah Ooh-ooh "
Bob,"And I started out of town, yeah All of a sudden I saw Sheriff John Brown Aiming to shoot me down "
Bob,"If I am guilty I will pay (pay, pay, pay, pay, pay) I shot the sheriff "
Bob,"I didn't shoot no deputy, oh no, ooh, ooh, ooh I shot the sheriff, I did "
Bob,"Ooh, ooh, ooh Reflexes had the better of me And what is to be must be "
Bob,"One day the bottom a-go drop out One day the bottom a-go drop out I-I-I, I shot the sheriff "
Bob,"Yeah, I-I shot the sheriff But I didn't shoot no deputy, yeah, so, yeah16 Ooh, yeah, alright "
Bob,"I wanna jam it with you We're jammin', jammin' And I hope you like jammin' too "
Bob,"I'n'I will see you through 'Cause everyday we pay the price, we're the living sacrifice "
Bob,We're jammin' To think that jammin' was a thing of the past We're jammin' 
Bob,"No bullet can stop us now, we neither beg nor we won't bow Neither can be bought nor sold "
Bob,"Your life is worth much more than gold We're jammin' (Jammin', jammin', jammin') "
Bob,"We're jammin' (Jammin', jammin', jammin') We're jammin' right straight from Yard "
Bob,Holy Mount Zion Jah seated in Mount Zion And rules all creation 
Bob,"Wotcha-wa-wa-wa, we're jammin' (Wotcha-wa) See, I wanna jam it wid you "
Bob,"I'm jammed, I hope you're jammin' too Jam's about my pride, and truth I cannot hide "
Bob,True love that now exist is the love I can't resist So jam by my side 
Bob,"I wanna jam it wid you We're jammin', we're jammin', we're jammin', we're jammin' "
Bob,"Hope you like jammin' too We're jammin', we're jammin' (Jammin') "
Bob,"I wanna (I wanna jam it wid you) — I wanna I wanna jam wid you now We're jammin', we're jammin' "
Bob,"Eh-eh! I hope you like jammin', I hope you like jammin' "
Bob,"I like - I hope you - I hope you like jammin', too I wanna jam it I wanna jam it19 "
Bob,"Heaven will tell to let me tell you this Men and people will fight ya down, tell me why! "
Bob,"Let me tell you if you're not wrong; then, why? (Everything is alright) "
Bob,"We the generation, tell me why! (Trod through great tribulation) Trod through great tribulation "
Bob,"Oh, yeah! O-oo, yeah! Alright! Exodus, Movement of Jah people! Oh, Hell Yeah-yeah-yeah, well! "
Bob,"Are you satisfied? (With the life you're livin'?) Uh! We know where we're goin', uh! "
Bob,We're leavin' Babylon We're goin' to our Fatherland 
Bob,(Movement of Jah people!) Send us another brother Moses! 
Bob,(Movement of Jah people!) Send us another brother Moses! 
Bob,"(Movement of Jah people!) Exodus, alright! Oo-oo-ooh! Oo-ooh! Movement of Jah people! Oh, yeah! "
Bob,"Exodus! Alright! Exodus! Now now, now now! Exodus! Exodus! Oh, yea-ea-ea-ea-ea-ea-eah! Exodus! "
Bob,"Exodus! One, two, three, four: Move! Open your eyes and look within: "
Bob,"We know where we're goin'; We know where we're from We're leavin' Babylon, y'all! "
Bob,"Exodus, alright! Movement of Jah people! Exodus, Movement of Jah people! Movement of Jah people! "
Bob,Movement of Jah people! Movement of Jah people! Jah come to break downpression Rule equality 
Bob,"Set the captives free Exodus, alright, alright! Movement of Jah people! Oh, yeah! "
Bob,Movement of Jah people! Movement of Jah people! Movement of Jah people! Movement of Jah people! 
Bob,Movement of Jah people! Move! Uh-uh-uh-uh! Move! (Movement of Jah people!) 
Bob,Move! (Movement of Jah people!) Move! (Movement of Jah people!) Move! (Movement of Jah people!) 
Bob,Movement of Jah people! Movement of Jah people! Movement of Jah people!5 
Bob,"If you listen carefully now you will hear This could be the first trumpet, might as well be the last "
Bob,Many more will have to die Don't ask me why Things are not the way they used to be 
Bob,One and all got to face reality now 
Bob,Though I know it's impossible to go living through the past Don't tell no lie 
Bob,Can't keep them down If you listen carefully now you will hear 
Bob,"This could be the first trumpet, might as well be the last Many more will have to suffer "
Bob,There's a natural mystic blowing through the air I won't tell no lie 
Bob,There's a natural mystic blowing through the air Such a natural mystic blowing through the air 
Bob,Such a natural mystic blowing through the air Such a natural mystic blowing through the air 
Bob,"Uh! Ya too rude! Uh! Eh! OH What a rat race! Oh, what a rat race! Oh, what a rat race! "
Bob,"This is the rat race! Rat race! (Rat race!) Some a lawful, some a bastard, some a jacket "
Bob,"Some a gorgon-a, some a hooligan-a, some a guine-gog-a In this sphere rat race, yeah! Rat race! "
Bob,"When the cat's away The mice will play Political violence fill ya city, ye-ah! "
Bob,"Rasta don't work for no C.I.A Rat race, rat race, rat race! Rat race, I'm saying "
Bob,"A sudden destruction Collective security for surety, ye-ah! Don't forget your history "
Bob,"In the abundance of water The fool is thirsty Rat race, rat race, rat race! Rat race! "
Bob,"To see the human-race In a rat race, rat race! You got the horse race You got the dog race "
Bob,"But this is a rat race, rat race!3 Sun is shining, the weather is sweet "
Bob,"To the rescue, here I am Want you to know, you all, where I stand (Monday morning) here I am "
Bob,(Tuesday evening) where I stand (Wednesday morning) Tell myself a new day is rising 
Bob,A new day is dawning (Friday morning) here I am (Saturday evening) want you to know just 
Bob,"When the morning gathers the rainbow Want you to know I'm a rainbow too So to the rescue, here I am "
Bob,"Where I stand, know, know, know, know, know, know, know, know "
Bob,"Sun is shining, the weather is sweet Make you want to move your dancing feet "
Bob,"Want you to know, you all, where I stand (Monday morning) here I am Want you to know just if you can "
Bob,(Wednesday morning) Tell myself a new day is rising (Thursday evening) get on the rise 
Bob,(Friday morning) here I am (Saturday evening) want you to know just 
Bob,"To the rescue, to the rescue To the rescue, to the rescue Awake from your sleep and slumber "
Bob,Sun is shining and the weather is sweet Sun is shining6 No sun will shine in my day today 
Bob,The high yellow moon won't come out to play (That high yellow moon won't come out to play) 
Bob,"And has changed my day into night, yeah (And has changed my day into night) "
Bob,Won't someone tell me ? Cause life (Sweet life) 
Bob,"Instead of concrete jungle (Jungle, jungle, jungle) Where the living is hardest (Concrete jungle) "
Bob,"Man, you've got to do your best (Concrete jungle) No chains around my feet but I'm not free "
Bob,"Yeah, now (Never know what happiness is) I've never known happiness "
Bob,"Still, I'll be always laughing like a clown Won't someone help me ? "
Bob,I've got to pick myself from off the ground (Out there somewhere for me) 
Bob,"I said, what do you got for me now (Concrete jungle) "
Bob,"Why won't you let me be, now ? (Concrete jungle) I said that life (Sweet life) "
Bob,"Oh, instead of concrete jungle (Jungle, jungle, jungle) Illusion (concrete, jungle !) "
Bob,"Eh ! Concrete jungle You name it, you've got it in Concrete jungle, now (Concrete jungle) "
Bob,"What do you got for me, now ?3 Oh, please don't you rock my boat (don't rock my boat) "
Bob,"Oh, please don't you rock my boat (don't rock my boat) "
Bob,"I'm telling you that, oh, oh-ooh, wo-o-wo! "
Bob,"So keep it steady, like this. (I like it like this) And you should know - you should know by now "
Bob,"(I like it like this, I like it like this) I like it like this, ooh yeah! (I like it like this) "
Bob,You satisfy my soul (satisfy my soul) Every little action (satisfy my soul) 
Bob,"Oh, can't you see what you've done for me, oh, yeah "
Bob,When we (bend) bend a new corner I feel like a (sweep) sweepstake winner 
Bob,You make me feel like a sweepstake winner (a sweep - a sweepstake winner) 
Bob,"Oh darling, darling, I'm calling, calling Can't you see? Why won't you believe me "
Bob,"(calling, calling, calling, calling) When I meet you around the corner "
Bob,"And then you hold me tight, you make me feel all right "
Bob,"Whoa, child! Can't you see? You must believe me Oh darling, darling, I'm calling, calling "
Bob,"Oh, darling, darling, I'm calling, calling (calling, calling, calling, calling) "
Bob,"That's all I'll take from you, satisfy my soul8 Easy skanking (skanking it easy) "
Bob,Easy skanking (skanking it easy) Easy skanking (skanking it slow) 
Bob,"Good God, I got to take a lift (lift) From reality I just can't drift (drift) "
Bob,"Take it easy (easy skanking) Lord, I take it easy (easy skanking) Take it easy (easy skanking) "
Bob,"See, we're taking it easy (ooh-wah-da da-da) We taking it slow (ooh-wah-da da-da) "
Bob,Got to take it slow (slow-slow) So take it easy (easy skanking - da-da-da-da-da-da) 
Bob,Take it easy (easy skanking - da-da-da-da-da-da) Take it easy. (easy skanking) 
Bob,"Oh, God, I got to take a lift (lift) From reality I just can't drift (drift) "
Bob,Take it easy (taking it easy) Got to take it easy (taking it slow) Take it easy (taking it easy) 
Bob,Tell you what Herb for my wine (ooh-wa-da-da-da) Honey for my strong drink (ooh-wa-da-da-da) 
Bob,"Honey for my strong drink I shake it easy (taking it easy) Skanky, take it easy (skanking it slow) "
Bob,Take it (skanking it slow) easy Take it easy (taking it easy) Oh-oh-ooh! (skanking it slow) 
Bob,"Skanky, take it easy (skanking it slow) Take it easy Take it easy Take it easy3 Wake up and... "
Bob,Wake up and turn I loose For the rain is falling Got to have kaya now Got to have kaya now 
Bob,"For the rain is falling I'm so high, I even touch the sky Above the falling rain "
Bob,Here I come again Got to have kaya now Got to have kaya now Got to have kaya now 
Bob,"I'm so high, I even touch the sky Above the falling rain I feel so good in my neighbourhood, so "
Bob,Got to have kaya now Got to have kaya now Got to have kaya now For the rain is falling 
Bob,"Wake up and turn I loose Wake up and turn I loose For the rain is falling Kaya man, kaya man "
Bob,"For the rain is, rain is falling Wake up and turn I loose Wake up and turn I loose3 "
Bob,And in this judgment there is no partiality 
Bob,"Cause that's the only way we can, overcome our little trouble Brother you're right, you're right "
Bob,"We gon' fight (we gon' fight), we'll have to fight (we gon' fight) "
Bob,Natty Dread it in-a (Zimbabwe)! Set it up in (Zimbabwe)! Mash it up-a in-a Zimbabwe (Zimbabwe)! 
Bob,No more internal power struggle We come together to overcome the little trouble 
Bob,"Cause I don't want my people to be contrary And brother you're right, you're right "
Bob,"We'll have to fight (we gon' fight), we gonna fight (we gon' fight) "
Bob,Mash it up in-a (Zimbabwe) Natty trash it in-a (Zimbabwe) Africans a-liberate Zimbabwe! (Zimbabwe) 
Bob,"(Brother you're right,) you're right You're right, you're right, you're, so right "
Bob,"We gonna fight (we gon' fight), fighting for our rights To divide and rule could only tear us apart "
Bob,So soon we'll find out who is the real revolutionaries 
Bob,"Brother you're right, you're right You're right, you're right, you're, so right "
Bob,"We'll have to fight (we gon' fight), fighting for our rights! "
Bob,Mash it up in-a Zimbabwe (Zimbabwe) Set it up in-a Zimbabwe (Zimbabwe) 
Bob,Africans a-liberate Zimbabwe (Zimbabwe) Natty dub it in-a Zimbabwe (Zimbabwe) 
Bob,Africans a-liberate Zimbabwe (Zimbabwe) Every man got a right to decide his own destiny6 
Bob,We gonna chase those crazy Out of town Chase those crazy baldheads Out of our town 
Bob,Ah I and I plant the corn Didn't my people before me Slave for this country 
Bob,Then you eat up all my corn We gonna chase those crazy Chase them crazy Chase those crazy baldheads 
Bob,Sta-diddly doo dit stip stop steal dil ya do stop steal ya diddily dil ya di day 
Bob,"Build your penitentiary, we build your schools Brainwash education to make us the fools "
Bob,Telling us of your God above We gonna chase those crazy Chase those crazy bumpheads 
Bob,Out of the yown (Chase those crazy baldheads out of town) We gonna chase those crazy 
Bob,Chase those crazy baldheads Out of the yown Here comes the conman Coming with his con plan 
Bob,We've got to stay alive We gonna chase those crazy Chase them crazy baldheads 
Bob,Out of the yown5 One good thing about music When it hits you (You feel no pain) 
Bob,"When it hits you (You feel no pain) Hit me with music, hit me with music, now This is "
Bob,"(Trench Town rock) Big fish or sprat, now (Trench Town rock) You reap what you sow "
Bob,(Trench town rock) I'll never turn my back (Trench town rock) I'll give the slum a try 
Bob,(Trench Town rock) 'Cause you got to tell Jah Jah why (Grooving) It's Kingston 12 
Bob,"(Grooving) It's Kingston 12, now (Grooving) It's Kingston 12 No want you fi galang so, oh no! "
Bob,"(You want come cold I up) Skaba diba dip, skaba doop (But you can't come cold I up) Skaba doop "
Bob,"(Grooving) And the world knows by now Now now now, now now now now, you're "
Bob,One good thing about music When it hits you (You feel no pain) Feel no pain 
Bob,"Hit me with music now Hit me with music, harder Brutalize me (Hit me with music) This is! "
Bob,(Trench Town rock) If you are big fish or sprat (Trench Town rock) You reap what you sow 
Bob,(Trench town rock) Don't turn your back (Trench town rock) I say give the slum a try 
Bob,(Trench Town rock) Oh you got to tell Jah Jah why (Grooving) It's Kingston 12 
Bob,"(Grooving) I said t's Kingston 12, now (Grooving) Whoa, whoa, whoa, it's Kingston 12 "
Bob,(No want you fi galang so) We should lead with love 
